0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;508;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;16;1.00;1.00;0.00;0.00;0.09;0.09;0.00;255;16;0.06;0.10;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;315;965;0;0;0;0;0;0;0;0;0;0;0;0;4;39;0.00;0.00;0.00;0.00;1.00;0.00;0.15;209;255;1.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;normal
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;134;134;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;11;1.00;1.00;0.00;0.00;0.09;0.07;0.00;255;11;0.04;0.06;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;328;10884;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0.00;0.00;0.00;0.00;1.00;0.00;0.33;56;255;1.00;0.00;0.02;0.06;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;142;142;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;18;0.00;0.00;1.00;1.00;0.06;0.06;0.00;255;18;0.07;0.07;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;10;1.00;1.00;0.00;0.00;0.09;0.06;0.00;255;10;0.04;0.06;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;509;509;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;8;0.00;0.00;1.00;1.00;0.07;0.07;0.00;255;8;0.03;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;2;0.00;0.00;1.00;1.00;0.02;0.07;0.00;255;2;0.01;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;156;156;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;295;334;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0.00;0.00;0.00;0.00;1.00;0.00;0.33;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;12;0.00;0.00;1.00;1.00;0.09;0.07;0.00;255;12;0.05;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;253;0.99;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;1;0.00;0.00;1.00;1.00;0.00;0.06;0.00;255;1;0.00;0.07;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;306;1701;0;0;0;0;0;0;0;0;0;0;0;0;12;29;0.00;0.00;0.00;0.00;1.00;0.00;0.07;91;255;1.00;0.00;0.01;0.02;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;16;0.00;0.00;1.00;1.00;0.14;0.06;0.00;255;16;0.06;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;12;1.00;1.00;0.00;0.00;0.04;0.06;0.00;255;12;0.05;0.06;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;211;448;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.00;0.00;0.00;0.00;1.00;0.00;0.00;14;255;1.00;0.00;0.07;0.04;0.00;0.00;0.00;0.00;normal
0;105;146;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;254;1.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;3;1.00;1.00;0.00;0.00;0.03;0.07;0.00;255;3;0.01;0.06;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;1176;337;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;145;200;0.88;0.03;0.01;0.01;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;508;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;46;46;0;0;0;0;0;0;0;0;0;0;0;0;120;120;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;254;1.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;129;129;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;20;0.00;0.00;1.00;1.00;0.07;0.05;0.00;255;20;0.08;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;509;509;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;299;381;0;0;0;0;0;0;0;0;0;0;0;0;9;10;0.00;0.00;0.00;0.00;1.00;0.00;0.20;48;243;1.00;0.00;0.02;0.07;0.00;0.00;0.00;0.00;normal
0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;253;0.99;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;301;1156;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.00;0.00;0.00;0.00;1.00;0.00;1.00;4;255;1.00;0.00;0.25;0.02;0.00;0.00;0.00;0.00;normal
0;54540;8314;0;0;2;0;1;0;0;0;0;0;0;0;3;3;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.01;0.01;0.05;0.05;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;508;509;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;257;3814;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
282;162;599;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;30;24;0.80;0.10;0.03;0.00;0.00;0.00;0.00;0.00;r2l
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;5;1.00;1.00;0.00;0.00;0.03;0.10;0.00;255;5;0.02;0.09;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;105;146;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;253;0.99;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;105;146;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;254;1.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;156;156;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;3;0.00;0.00;1.00;1.00;0.03;0.07;0.00;255;3;0.01;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;345;6740;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0.00;0.00;0.00;0.00;1.00;0.00;0.00;115;255;1.00;0.00;0.01;0.02;0.00;0.00;0.00;0.00;normal
4;30;93;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;r2l
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;509;509;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;123;174;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;166;0.65;0.02;0.00;0.00;0.00;0.00;0.02;0.03;r2l
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;14;0.00;0.00;1.00;1.00;0.13;0.06;0.00;255;14;0.05;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;5;0.00;0.00;1.00;1.00;0.02;0.06;0.00;255;5;0.02;0.06;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;54540;8314;0;0;2;0;1;0;0;0;0;0;0;0;5;5;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;254;1.00;0.01;0.00;0.00;0.00;0.00;0.07;0.07;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;510;510;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
4;30;93;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;249;0.98;0.01;0.00;0.00;0.00;0.00;0.00;0.00;r2l
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;2;0.00;0.00;1.00;1.00;0.01;0.07;0.00;255;2;0.01;0.07;0.00;0.00;0.00;0.00;1.00;1.00;dos
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;13;1.00;1.00;0.00;0.00;0.09;0.05;0.00;255;13;0.05;0.06;0.00;0.00;1.00;1.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;127;127;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;235;3702;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;24;177;1.00;0.00;0.04;0.05;0.00;0.00;0.00;0.00;normal
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;511;511;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;dos
